FECHA;PROVINCIA;PROFESIONALES_TOTAL;PORCENTAJE_TEST_REALIZADOS;PORCENTAJE_TEST_POSITIVO;codigo_ine
2020-12-31;Segovia;2484;79.58937198;16.50563607;40004
2020-12-31;Soria;1969;72.87963433;12.5444388;42173
2020-12-31;Castilla y León;43351;79.22769948;11.76674125;99999
2020-12-30;Palencia;2793;76.79914071;11.38560687;34120
2020-12-30;Segovia;2484;79.54911433;16.46537842;40004
2020-12-30;Soria;1969;72.57491112;12.5444388;42173
2020-12-30;Valladolid;9917;78.54189775;10.99122719;47186
2020-12-30;Ávila;2721;74.71517824;13.92870268;5019
2020-12-30;León;7974;84.9636318;9.455731126;24089
2020-12-30;Burgos;6316;90.56364788;13.41038632;9059
2020-12-30;Salamanca;6268;67.38991704;12.49202297;37274
2020-12-30;Zamora;2909;76.8992781;9.006531454;49275
2020-12-30;Castilla y León;43351;79.18617794;11.73906023;99999
2020-12-29;Burgos;6316;90.54781507;13.41038632;9059
2020-12-29;León;7974;84.93855029;9.455731126;24089
2020-12-29;Salamanca;6268;67.1027441;12.44416082;37274
2020-12-29;Valladolid;9917;78.49147928;10.9710598;47186
2020-12-29;Castilla y León;43351;79.06161334;11.71599271;99999
2020-12-29;Ávila;2721;74.64167585;13.92870268;5019
2020-12-29;Palencia;2793;76.19047619;11.27819549;34120
2020-12-29;Segovia;2484;79.46859903;16.46537842;40004
2020-12-29;Soria;1969;72.57491112;12.4936516;42173
2020-12-29;Zamora;2909;76.65864558;8.97215538;49275
2020-12-28;Ávila;2721;74.60492466;13.89195149;5019
2020-12-28;León;7974;84.92600953;9.455731126;24089
2020-12-28;Salamanca;6268;66.95915763;12.41225271;37274
2020-12-28;Zamora;2909;76.65864558;8.937779306;49275
2020-12-28;Burgos;6316;90.54781507;13.39455351;9059
2020-12-28;Palencia;2793;75.72502685;10.99176513;34120
2020-12-28;Segovia;2484;79.38808374;16.38486312;40004
2020-12-28;Soria;1969;72.52412392;12.4428644;42173
2020-12-28;Valladolid;9917;78.42089342;10.94080871;47186
2020-12-28;Castilla y León;43351;78.98318378;11.67216443;99999
2020-12-27;Ávila;2721;74.60492466;13.85520029;5019
2020-12-27;Burgos;6316;90.48448385;13.3470551;9059
2020-12-27;Palencia;2793;74.97314715;10.84854995;34120
2020-12-27;Valladolid;9917;78.30997277;10.92064132;47186
2020-12-27;Zamora;2909;76.45238914;8.834651083;49275
2020-12-27;Salamanca;6268;66.91129547;12.41225271;37274
2020-12-27;Castilla y León;43351;78.85861918;11.6398699;99999
2020-12-27;León;7974;84.85076499;9.455731126;24089
2020-12-27;Segovia;2484;79.38808374;16.34460548;40004
2020-12-27;Soria;1969;72.37176232;12.4428644;42173
2020-12-26;Segovia;2484;79.38808374;16.34460548;40004
2020-12-26;Valladolid;9917;78.27972169;10.91055763;47186
2020-12-26;Ávila;2721;74.56817347;13.8184491;5019
2020-12-26;Burgos;6316;90.46865104;13.3470551;9059
2020-12-26;León;7974;84.85076499;9.443190369;24089
2020-12-26;Zamora;2909;76.48676521;8.834651083;49275
2020-12-26;Castilla y León;43351;78.83324491;11.61910913;99999
2020-12-26;Palencia;2793;74.86573577;10.70533477;34120
2020-12-26;Salamanca;6268;66.84747926;12.38034461;37274
2020-12-26;Soria;1969;72.37176232;12.4428644;42173
2020-12-25;Ávila;2721;74.53142227;13.8184491;5019
2020-12-25;Palencia;2793;74.75832438;10.49051199;34120
2020-12-25;Salamanca;6268;66.7996171;12.3484365;37274
2020-12-25;Valladolid;9917;78.21921952;10.91055763;47186
2020-12-25;Zamora;2909;76.48676521;8.800275009;49275
2020-12-25;Castilla y León;43351;78.79172337;11.5822011;99999
2020-12-25;Burgos;6316;90.45281824;13.28372388;9059
2020-12-25;León;7974;84.83822423;9.405568096;24089
2020-12-25;Segovia;2484;79.38808374;16.34460548;40004
2020-12-25;Soria;1969;72.21940071;12.4428644;42173
2020-12-23;Ávila;2721;74.42116869;13.8184491;5019
2020-12-23;Palencia;2793;74.68671679;10.4189044;34120
2020-12-23;Valladolid;9917;78.21921952;10.91055763;47186
2020-12-23;Burgos;6316;90.45281824;13.25205826;9059
2020-12-23;León;7974;84.80060196;9.405568096;24089
2020-12-23;Segovia;2484;79.34782609;16.30434783;40004
2020-12-23;Soria;1969;72.11782631;12.4428644;42173
2020-12-23;Zamora;2909;76.38363699;8.800275009;49275
2020-12-23;Salamanca;6268;66.7996171;12.3484365;37274
2020-12-23;Castilla y León;43351;78.75942885;11.57066734;99999
2020-12-22;Salamanca;6268;66.48053606;12.36439056;37274
2020-12-22;Segovia;2484;79.30756844;16.30434783;40004
2020-12-22;Ávila;2721;74.42116869;13.8184491;5019
2020-12-22;Valladolid;9917;78.02762932;10.89039024;47186
2020-12-22;Castilla y León;43351;78.61641023;11.55221333;99999
2020-12-22;Burgos;6316;90.40531982;13.23622546;9059
2020-12-22;León;7974;84.71281665;9.393027339;24089
2020-12-22;Palencia;2793;74.50769782;10.31149302;34120
2020-12-22;Soria;1969;71.9146775;12.3920772;42173
2020-12-22;Zamora;2909;76.28050877;8.765898934;49275
2020-12-21;León;7974;84.66265362;9.355405066;24089
2020-12-21;Salamanca;6268;66.28908743;12.33248245;37274
2020-12-21;Valladolid;9917;77.90662499;10.86013915;47186
2020-12-21;Burgos;6316;90.38948702;13.20455985;9059
2020-12-21;Palencia;2793;74.32867884;10.20408163;34120
2020-12-21;Soria;1969;71.9146775;12.3920772;42173
2020-12-21;Zamora;2909;76.10862839;8.800275009;49275
2020-12-21;Ávila;2721;74.27416391;13.8184491;5019
2020-12-21;Segovia;2484;79.26731079;16.30434783;40004
2020-12-21;Castilla y León;43351;78.51491315;11.52453231;99999
2020-12-20;León;7974;84.52470529;9.317782794;24089
2020-12-20;Segovia;2484;79.14653784;16.30434783;40004
2020-12-20;Burgos;6316;90.35782141;13.15706143;9059
2020-12-20;Salamanca;6268;66.08168475;12.33248245;37274
2020-12-20;Soria;1969;71.71152869;12.3920772;42173
2020-12-20;Valladolid;9917;77.78562065;10.81980438;47186
2020-12-20;Ávila;2721;74.16391033;13.8184491;5019
2020-12-20;Palencia;2793;74.22126745;10.20408163;34120
2020-12-20;Zamora;2909;75.9711241;8.800275009;49275
2020-12-20;Castilla y León;43351;78.3880418;11.50146479;99999
2020-12-19;Burgos;6316;90.35782141;13.14122863;9059
2020-12-19;Salamanca;6268;66.0657307;12.33248245;37274
2020-12-19;Segovia;2484;79.14653784;16.30434783;40004
2020-12-19;Zamora;2909;75.9711241;8.800275009;49275
2020-12-19;Ávila;2721;74.12715913;13.8184491;5019
2020-12-19;León;7974;84.48708302;9.305242037;24089
2020-12-19;Castilla y León;43351;78.36728103;11.49454453;99999
2020-12-19;Palencia;2793;74.11385607;10.20408163;34120
2020-12-19;Soria;1969;71.71152869;12.3920772;42173
2020-12-19;Valladolid;9917;77.77553696;10.80972068;47186
2020-12-18;Ávila;2721;74.12715913;13.8184491;5019
2020-12-18;Valladolid;9917;77.77553696;10.80972068;47186
2020-12-18;Burgos;6316;90.35782141;13.10956301;9059
2020-12-18;Salamanca;6268;66.03382259;12.3165284;37274
2020-12-18;Zamora;2909;75.9711241;8.800275009;49275
2020-12-18;Castilla y León;43351;78.35574727;11.48301077;99999
2020-12-18;León;7974;84.4620015;9.280160522;24089
2020-12-18;Palencia;2793;74.11385607;10.20408163;34120
2020-12-18;Segovia;2484;79.14653784;16.30434783;40004
2020-12-18;Soria;1969;71.66074149;12.3920772;42173
2020-12-17;Palencia;2793;73.97064089;10.20408163;34120
2020-12-17;Salamanca;6268;65.92214422;12.33248245;37274
2020-12-17;Segovia;2484;79.10628019;16.30434783;40004
2020-12-17;Ávila;2721;74.05365674;13.8184491;5019
2020-12-17;Burgos;6316;90.31032299;13.01456618;9059
2020-12-17;León;7974;84.42437923;9.255079007;24089
2020-12-17;Soria;1969;71.60995429;12.3920772;42173
2020-12-17;Valladolid;9917;77.61419784;10.79963699;47186
2020-12-17;Zamora;2909;75.8336198;8.765898934;49275
2020-12-17;Castilla y León;43351;78.26117045;11.46225001;99999
2020-12-16;Ávila;2721;74.01690555;13.8184491;5019
2020-12-16;Salamanca;6268;65.81046586;12.3165284;37274
2020-12-16;Segovia;2484;78.98550725;16.30434783;40004
2020-12-16;León;7974;84.33659393;9.217456734;24089
2020-12-16;Palencia;2793;73.82742571;10.20408163;34120
2020-12-16;Soria;1969;71.45759269;12.34128999;42173
2020-12-16;Valladolid;9917;77.41252395;10.7794696;47186
2020-12-16;Castilla y León;43351;78.1481396;11.43687574;99999
2020-12-16;Burgos;6316;90.26282457;12.96706776;9059
2020-12-16;Zamora;2909;75.79924373;8.73152286;49275
2020-12-15;Ávila;2721;74.01690555;13.8184491;5019
2020-12-15;Burgos;6316;90.18366054;12.93540215;9059
2020-12-15;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-15;Zamora;2909;75.6961155;8.662770712;49275
2020-12-15;Castilla y León;43351;78.04433577;11.41150146;99999
2020-12-15;Soria;1969;71.00050787;12.34128999;42173
2020-12-15;Valladolid;9917;77.30160331;10.7693859;47186
2020-12-15;León;7974;84.31151242;9.217456734;24089
2020-12-15;Palencia;2793;73.72001432;10.09667025;34120
2020-12-15;Segovia;2484;78.9452496;16.30434783;40004
2020-12-14;Burgos;6316;89.89867004;12.90373654;9059
2020-12-14;Segovia;2484;78.9452496;16.30434783;40004
2020-12-14;Soria;1969;70.89893347;12.23971559;42173
2020-12-14;Zamora;2909;75.59298728;8.662770712;49275
2020-12-14;León;7974;84.26134939;9.204915977;24089
2020-12-14;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-14;Ávila;2721;74.01690555;13.8184491;5019
2020-12-14;Palencia;2793;73.61260294;10.09667025;34120
2020-12-14;Valladolid;9917;77.25118483;10.7693859;47186
2020-12-14;Castilla y León;43351;77.96359946;11.39996771;99999
2020-12-13;Ávila;2721;73.94340316;13.8184491;5019
2020-12-13;Burgos;6316;89.83533882;12.84040532;9059
2020-12-13;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-13;Palencia;2793;73.39778016;9.989258861;34120
2020-12-13;Soria;1969;70.84814627;12.23971559;42173
2020-12-13;Valladolid;9917;77.16043158;10.7693859;47186
2020-12-13;Zamora;2909;75.45548298;8.49089034;49275
2020-12-13;León;7974;84.21118636;9.179834462;24089
2020-12-13;Segovia;2484;78.82447665;16.30434783;40004
2020-12-13;Castilla y León;43351;77.88747664;11.36767318;99999
2020-12-12;Segovia;2484;78.82447665;16.30434783;40004
2020-12-12;Castilla y León;43351;77.86902263;11.36305968;99999
2020-12-12;Palencia;2793;73.39778016;9.989258861;34120
2020-12-12;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-12;Soria;1969;70.84814627;12.23971559;42173
2020-12-12;Valladolid;9917;77.14026419;10.7693859;47186
2020-12-12;Zamora;2909;75.45548298;8.456514266;49275
2020-12-12;Ávila;2721;73.94340316;13.8184491;5019
2020-12-12;Burgos;6316;89.81950602;12.82457251;9059
2020-12-12;León;7974;84.14848257;9.179834462;24089
2020-12-11;León;7974;84.14848257;9.167293705;24089
2020-12-11;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-11;Zamora;2909;75.45548298;8.456514266;49275
2020-12-11;Ávila;2721;73.94340316;13.8184491;5019
2020-12-11;Palencia;2793;73.36197637;9.989258861;34120
2020-12-11;Castilla y León;43351;77.80904708;11.35383267;99999
2020-12-11;Burgos;6316;89.47118429;12.7770741;9059
2020-12-11;Segovia;2484;78.82447665;16.30434783;40004
2020-12-11;Soria;1969;70.74657186;12.23971559;42173
2020-12-11;Valladolid;9917;77.1301805;10.7693859;47186
2020-12-10;Castilla y León;43351;77.66141496;11.3330719;99999
2020-12-10;Burgos;6316;88.85370488;12.72957568;9059
2020-12-10;Palencia;2793;73.29036878;9.953455066;34120
2020-12-10;Salamanca;6268;65.63497128;12.26866624;37274
2020-12-10;Soria;1969;70.59421026;12.23971559;42173
2020-12-10;Ávila;2721;73.86990077;13.8184491;5019
2020-12-10;León;7974;84.06069727;9.129671432;24089
2020-12-10;Segovia;2484;78.7037037;16.30434783;40004
2020-12-10;Valladolid;9917;77.06967833;10.7693859;47186
2020-12-10;Zamora;2909;75.38673084;8.387762118;49275
2020-12-09;Ávila;2721;73.86990077;13.78169791;5019
2020-12-09;Segovia;2484;78.7037037;16.30434783;40004
2020-12-09;Castilla y León;43351;77.59913266;11.28924362;99999
2020-12-09;Burgos;6316;88.69537682;12.53958201;9059
2020-12-09;León;7974;84.03561575;9.09204916;24089
2020-12-09;Palencia;2793;73.21876119;9.953455066;34120
2020-12-09;Soria;1969;70.34027425;12.18892839;42173
2020-12-09;Zamora;2909;75.38673084;8.387762118;49275
2020-12-09;Salamanca;6268;65.57115507;12.26866624;37274
2020-12-09;Valladolid;9917;77.02934355;10.74921851;47186
2020-12-08;Salamanca;6268;65.47543076;12.22080408;37274
2020-12-08;Soria;1969;70.28948705;12.18892839;42173
2020-12-08;Burgos;6316;88.58454718;12.39708676;9059
2020-12-08;León;7974;83.93528969;9.066967645;24089
2020-12-08;Palencia;2793;73.00393842;9.953455066;34120
2020-12-08;Valladolid;9917;76.99909247;10.74921851;47186
2020-12-08;Zamora;2909;75.24922654;8.284633895;49275
2020-12-08;Castilla y León;43351;77.50455583;11.24541533;99999
2020-12-08;Ávila;2721;73.83314958;13.78169791;5019
2020-12-08;Segovia;2484;78.50241546;16.22383253;40004
2020-12-07;Burgos;6316;88.58454718;12.38125396;9059
2020-12-07;Palencia;2793;72.96813462;9.917651271;34120
2020-12-07;Segovia;2484;78.50241546;16.22383253;40004
2020-12-07;Soria;1969;70.23869985;12.18892839;42173
2020-12-07;Ávila;2721;73.83314958;13.78169791;5019
2020-12-07;Zamora;2909;75.21485046;8.284633895;49275
2020-12-07;León;7974;83.93528969;9.066967645;24089
2020-12-07;Salamanca;6268;65.4275686;12.22080408;37274
2020-12-07;Valladolid;9917;76.99909247;10.73913482;47186
2020-12-07;Castilla y León;43351;77.49071532;11.23849508;99999
2020-12-06;Salamanca;6268;65.36375239;12.22080408;37274
2020-12-06;Segovia;2484;78.54267311;16.26409018;40004
2020-12-06;Zamora;2909;75.24922654;8.284633895;49275
2020-12-06;Castilla y León;43351;77.45611405;11.21542756;99999
2020-12-06;Ávila;2721;73.83314958;13.74494671;5019
2020-12-06;León;7974;83.91020818;9.054426887;24089
2020-12-06;Palencia;2793;72.86072324;9.881847476;34120
2020-12-06;Burgos;6316;88.50538315;12.34958835;9059
2020-12-06;Soria;1969;70.23869985;12.18892839;42173
2020-12-06;Valladolid;9917;76.96884138;10.67863265;47186
2020-12-05;Burgos;6316;88.44205193;12.27042432;9059
2020-12-05;Soria;1969;70.18791265;12.18892839;42173
2020-12-05;Valladolid;9917;76.94867399;10.67863265;47186
2020-12-05;Zamora;2909;75.24922654;8.284633895;49275
2020-12-05;Castilla y León;43351;77.43073978;11.20158705;99999
2020-12-05;León;7974;83.89766742;9.054426887;24089
2020-12-05;Salamanca;6268;65.34779834;12.20485003;37274
2020-12-05;Segovia;2484;78.50241546;16.26409018;40004
2020-12-05;Ávila;2721;73.79639838;13.74494671;5019
2020-12-05;Palencia;2793;72.86072324;9.881847476;34120
2020-12-04;Ávila;2721;73.72289599;13.74494671;5019
2020-12-04;Salamanca;6268;65.33184429;12.18889598;37274
2020-12-04;Segovia;2484;78.50241546;16.26409018;40004
2020-12-04;Soria;1969;70.18791265;12.18892839;42173
2020-12-04;Castilla y León;43351;77.41228576;11.17851953;99999
2020-12-04;Burgos;6316;88.44205193;12.23875871;9059
2020-12-04;León;7974;83.86004515;9.029345372;24089
2020-12-04;Palencia;2793;72.86072324;9.846043681;34120
2020-12-04;Valladolid;9917;76.94867399;10.65846526;47186
2020-12-04;Zamora;2909;75.18047439;8.215881746;49275
2020-12-03;Ávila;2721;73.6861448;13.74494671;5019
2020-12-03;Soria;1969;70.18791265;12.18892839;42173
2020-12-03;Burgos;6316;88.26789107;12.09626346;9059
2020-12-03;León;7974;83.83496363;9.029345372;24089
2020-12-03;Palencia;2793;72.78911565;9.846043681;34120
2020-12-03;Salamanca;6268;65.29993618;12.17294193;37274
2020-12-03;Segovia;2484;78.46215781;16.26409018;40004
2020-12-03;Zamora;2909;75.11172224;8.215881746;49275
2020-12-03;Valladolid;9917;76.86800444;10.65846526;47186
2020-12-03;Castilla y León;43351;77.34538996;11.15545201;99999
2020-12-02;Ávila;2721;73.6861448;13.70819552;5019
2020-12-02;Palencia;2793;72.75331185;9.810239885;34120
2020-12-02;Salamanca;6268;65.22016592;12.17294193;37274
2020-12-02;Soria;1969;70.13712544;12.18892839;42173
2020-12-02;Castilla y León;43351;77.2761874;11.11162372;99999
2020-12-02;Zamora;2909;75.07734617;8.215881746;49275
2020-12-02;Burgos;6316;88.22039265;11.89043699;9059
2020-12-02;León;7974;83.6970153;8.9917231;24089
2020-12-02;Segovia;2484;78.46215781;16.26409018;40004
2020-12-02;Valladolid;9917;76.78733488;10.64838157;47186
2020-12-01;Burgos;6316;88.18872704;11.85877137;9059
2020-12-01;Segovia;2484;78.38164251;16.26409018;40004
2020-12-01;Castilla y León;43351;77.22082536;11.07471569;99999
2020-12-01;Valladolid;9917;76.70666532;10.60804679;47186
2020-12-01;Zamora;2909;75.07734617;8.215881746;49275
2020-12-01;Ávila;2721;73.61264241;13.63469313;5019
2020-12-01;León;7974;83.67193378;8.929019313;24089
2020-12-01;Palencia;2793;72.68170426;9.77443609;34120
2020-12-01;Salamanca;6268;65.14039566;12.14103382;37274
2020-12-01;Soria;1969;70.08633824;12.18892839;42173
2020-11-30;León;7974;83.60923;8.89139704;24089
2020-11-30;Palencia;2793;72.61009667;9.738632295;34120
2020-11-30;Segovia;2484;78.38164251;16.26409018;40004
2020-11-30;Zamora;2909;75.00859402;8.215881746;49275
2020-11-30;Castilla y León;43351;77.14008904;11.04703467;99999
2020-11-30;Soria;1969;69.93397664;12.13814119;42173
2020-11-30;Valladolid;9917;76.66633054;10.59796309;47186
2020-11-30;Ávila;2721;73.46563763;13.59794193;5019
2020-11-30;Burgos;6316;88.09373021;11.77960735;9059
2020-11-30;Salamanca;6268;64.99680919;12.14103382;37274
2020-11-29;Ávila;2721;73.46563763;13.56119074;5019
2020-11-29;Burgos;6316;88.03039899;11.66877771;9059
2020-11-29;Segovia;2484;78.34138486;16.26409018;40004
2020-11-29;Salamanca;6268;64.83726867;12.12507977;37274
2020-11-29;Soria;1969;69.93397664;12.08735399;42173
2020-11-29;Valladolid;9917;76.52515882;10.5878794;47186
2020-11-29;Zamora;2909;74.80233757;8.147129598;49275
2020-11-29;Castilla y León;43351;77.04551221;11.00320639;99999
2020-11-29;León;7974;83.54652621;8.816152496;24089
2020-11-29;Palencia;2793;72.57429288;9.738632295;34120
2020-11-28;Ávila;2721;73.24513047;13.56119074;5019
2020-11-28;León;7974;83.5214447;8.816152496;24089
2020-11-28;Valladolid;9917;76.50499143;10.5878794;47186
2020-11-28;Castilla y León;43351;77.00629743;10.99167263;99999
2020-11-28;Burgos;6316;88.03039899;11.60544649;9059
2020-11-28;Palencia;2793;72.53848908;9.738632295;34120
2020-11-28;Salamanca;6268;64.82131461;12.12507977;37274
2020-11-28;Soria;1969;69.88318944;12.08735399;42173
2020-11-28;Zamora;2909;74.80233757;8.147129598;49275
2020-11-28;Segovia;2484;78.18035427;16.22383253;40004
2020-11-27;Segovia;2484;78.18035427;16.22383253;40004
2020-11-27;Zamora;2909;74.73358542;8.147129598;49275
2020-11-27;Castilla y León;43351;76.9647759;10.98013887;99999
2020-11-27;León;7974;83.48382242;8.791070981;24089
2020-11-27;Palencia;2793;72.53848908;9.738632295;34120
2020-11-27;Salamanca;6268;64.77345246;12.12507977;37274
2020-11-27;Soria;1969;69.88318944;12.08735399;42173
2020-11-27;Ávila;2721;73.17162808;13.56119074;5019
2020-11-27;Burgos;6316;87.93540215;11.57378087;9059
2020-11-27;Valladolid;9917;76.48482404;10.5777957;47186
2020-11-26;Ávila;2721;72.98787211;13.45093716;5019
2020-11-26;Segovia;2484;78.14009662;16.22383253;40004
2020-11-26;Soria;1969;69.83240223;12.08735399;42173
2020-11-26;Valladolid;9917;76.41423818;10.5777957;47186
2020-11-26;Zamora;2909;74.45857683;8.112753524;49275
2020-11-26;Castilla y León;43351;76.75716823;10.94323084;99999
2020-11-26;Palencia;2793;72.3952739;9.7028285;34120
2020-11-26;Salamanca;6268;64.62986599;12.07721761;37274
2020-11-26;Burgos;6316;87.12792907;11.49461685;9059
2020-11-26;León;7974;83.43365939;8.753448708;24089
2020-11-25;Ávila;2721;72.87761852;13.41418596;5019
2020-11-25;Burgos;6316;87.09626346;11.3521216;9059
2020-11-25;Zamora;2909;74.38982468;8.044001375;49275
2020-11-25;León;7974;83.38349636;8.690744921;24089
2020-11-25;Palencia;2793;72.25205872;9.667024705;34120
2020-11-25;Salamanca;6268;64.58200383;12.07721761;37274
2020-11-25;Soria;1969;69.62925343;12.03656679;42173
2020-11-25;Castilla y León;43351;76.67643192;10.8924823;99999
2020-11-25;Segovia;2484;78.01932367;16.18357488;40004
2020-11-25;Valladolid;9917;76.31340123;10.55762832;47186
2020-11-24;León;7974;83.33333333;8.615500376;24089
2020-11-24;Soria;1969;69.52767902;12.03656679;42173
2020-11-24;Zamora;2909;74.21794431;8.044001375;49275
2020-11-24;Castilla y León;43351;76.59800235;10.85557427;99999
2020-11-24;Ávila;2721;72.87761852;13.37743477;5019
2020-11-24;Salamanca;6268;64.50223357;12.06126356;37274
2020-11-24;Segovia;2484;77.97906602;16.18357488;40004
2020-11-24;Burgos;6316;87.04876504;11.30462318;9059
2020-11-24;Palencia;2793;72.18045113;9.631220909;34120
2020-11-24;Valladolid;9917;76.19239689;10.51729354;47186
2020-11-23;Burgos;6316;86.71627612;11.19379354;9059
2020-11-23;Palencia;2793;72.14464733;9.631220909;34120
2020-11-23;Soria;1969;69.47689182;12.03656679;42173
2020-11-23;Valladolid;9917;76.09155995;10.42654028;47186
2020-11-23;Zamora;2909;74.08044001;8.009625301;49275
2020-11-23;León;7974;83.33333333;8.577878104;24089
2020-11-23;Salamanca;6268;64.40650925;12.0134014;37274
2020-11-23;Segovia;2484;77.89855072;16.14331723;40004
2020-11-23;Ávila;2721;72.84086733;13.34068357;5019
2020-11-23;Castilla y León;43351;76.49189177;10.79790547;99999
2020-11-22;Salamanca;6268;64.3586471;12.0134014;37274
2020-11-22;Soria;1969;69.17216861;11.98577958;42173
2020-11-22;Zamora;2909;74.04606394;7.975249227;49275
2020-11-22;Ávila;2721;72.73061374;13.30393238;5019
2020-11-22;Palencia;2793;72.10884354;9.631220909;34120
2020-11-22;Castilla y León;43351;76.42730272;10.75407718;99999
2020-11-22;Burgos;6316;86.71627612;11.09879671;9059
2020-11-22;León;7974;83.27062955;8.540255831;24089
2020-11-22;Segovia;2484;77.89855072;16.06280193;40004
2020-11-22;Valladolid;9917;76.0008067;10.37612181;47186
2020-11-21;Burgos;6316;86.70044332;11.05129829;9059
2020-11-21;Zamora;2909;74.04606394;7.975249227;49275
2020-11-21;Ávila;2721;72.65711136;13.30393238;5019
2020-11-21;León;7974;83.25808879;8.527715074;24089
2020-11-21;Palencia;2793;72.07303974;9.595417114;34120
2020-11-21;Salamanca;6268;64.31078494;11.99744735;37274
2020-11-21;Soria;1969;69.17216861;11.98577958;42173
2020-11-21;Castilla y León;43351;76.39731494;10.72639616;99999
2020-11-21;Segovia;2484;77.85829308;15.98228663;40004
2020-11-21;Valladolid;9917;75.96047192;10.33578703;47186
2020-11-20;Valladolid;9917;75.93022083;10.31561964;47186
2020-11-20;Castilla y León;43351;76.37194067;10.69640839;99999
2020-11-20;Burgos;6316;86.6529449;11.00379987;9059
2020-11-20;Palencia;2793;72.07303974;9.595417114;34120
2020-11-20;Salamanca;6268;64.29483089;11.9814933;37274
2020-11-20;Zamora;2909;74.04606394;7.940873152;49275
2020-11-20;Ávila;2721;72.62036016;13.30393238;5019
2020-11-20;León;7974;83.24554803;8.477552044;24089
2020-11-20;Segovia;2484;77.81803543;15.94202899;40004
2020-11-20;Soria;1969;69.12138141;11.93499238;42173
2020-11-19;Ávila;2721;72.54685777;13.30393238;5019
2020-11-19;Palencia;2793;71.92982456;9.452201933;34120
2020-11-19;Zamora;2909;74.01168787;7.872121004;49275
2020-11-19;León;7974;83.06997743;8.452470529;24089
2020-11-19;Salamanca;6268;64.03956605;11.96553925;37274
2020-11-19;Soria;1969;68.8674454;11.93499238;42173
2020-11-19;Burgos;6316;86.62127929;10.89297023;9059
2020-11-19;Segovia;2484;77.73752013;15.94202899;40004
2020-11-19;Valladolid;9917;75.7991328;10.25511748;47186
2020-11-19;Castilla y León;43351;76.23584231;10.64565985;99999
2020-11-18;León;7974;82.96965137;8.364685227;24089
2020-11-18;Salamanca;6268;64.00765795;11.93363114;37274
2020-11-18;Burgos;6316;86.52628246;10.7821406;9059
2020-11-18;Palencia;2793;71.85821697;9.452201933;34120
2020-11-18;Zamora;2909;73.80543142;7.83774493;49275
2020-11-18;Castilla y León;43351;76.12511822;10.58337755;99999
2020-11-18;Ávila;2721;72.43660419;13.30393238;5019
2020-11-18;Segovia;2484;77.65700483;15.90177134;40004
2020-11-18;Soria;1969;68.51193499;11.88420518;42173
2020-11-18;Valladolid;9917;75.67812847;10.17444792;47186
2020-11-17;Burgos;6316;86.51044965;10.65547815;9059
2020-11-17;León;7974;82.81916228;8.339603712;24089
2020-11-17;Salamanca;6268;63.97574984;11.93363114;37274
2020-11-17;Soria;1969;68.46114779;11.83341798;42173
2020-11-17;Valladolid;9917;75.48653827;10.08369467;47186
2020-11-17;Zamora;2909;73.66792712;7.83774493;49275
2020-11-17;Castilla y León;43351;76.01670088;10.53262901;99999
2020-11-17;Ávila;2721;72.32635061;13.23042999;5019
2020-11-17;Palencia;2793;71.75080559;9.452201933;34120
2020-11-17;Segovia;2484;77.57648953;15.90177134;40004
2020-11-16;León;7974;82.66867319;8.30198144;24089
2020-11-16;Segovia;2484;77.57648953;15.86151369;40004
2020-11-16;Soria;1969;68.20721178;11.68105637;42173
2020-11-16;Valladolid;9917;75.37561763;9.972774024;47186
2020-11-16;Ávila;2721;72.17934583;13.1569276;5019
2020-11-16;Castilla y León;43351;75.91751055;10.45419944;99999
2020-11-16;Burgos;6316;86.47878404;10.49715009;9059
2020-11-16;Palencia;2793;71.6433942;9.452201933;34120
2020-11-16;Salamanca;6268;63.92788768;11.90172304;37274
2020-11-16;Zamora;2909;73.5647989;7.768992781;49275
2020-11-15;Ávila;2721;72.10584344;13.12017641;5019
2020-11-15;León;7974;82.41785804;8.239277652;24089
2020-11-15;Palencia;2793;71.57178661;9.416398138;34120
2020-11-15;Castilla y León;43351;75.77679869;10.38961039;99999
2020-11-15;Burgos;6316;86.43128562;10.35465484;9059
2020-11-15;Salamanca;6268;63.88002553;11.88576899;37274
2020-11-15;Segovia;2484;77.45571659;15.86151369;40004
2020-11-15;Soria;1969;68.10563738;11.68105637;42173
2020-11-15;Valladolid;9917;75.17394373;9.882020772;47186
2020-11-15;Zamora;2909;73.35854245;7.700240633;49275
2020-11-14;Burgos;6316;86.43128562;10.32298923;9059
2020-11-14;León;7974;82.40531728;8.176573865;24089
2020-11-14;Palencia;2793;71.53598281;9.344790548;34120
2020-11-14;Zamora;2909;73.35854245;7.700240633;49275
2020-11-14;Salamanca;6268;63.83216337;11.86981493;37274
2020-11-14;Soria;1969;68.00406298;11.63026917;42173
2020-11-14;Castilla y León;43351;75.74681092;10.34808886;99999
2020-11-14;Ávila;2721;72.10584344;13.12017641;5019
2020-11-14;Segovia;2484;77.33494364;15.78099839;40004
2020-11-14;Valladolid;9917;75.14369265;9.831602299;47186
2020-11-13;Ávila;2721;72.03234105;13.12017641;5019
